order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
452,3440,2025-05-20,185,1,69.36,69.36,Completed,2025-05-21
453,7960,2023-05-30,132,5,114.39,571.95,Pending,
454,9105,2024-09-01,13,2,142.67,285.34,Completed,2024-09-14
455,2140,2024-02-15,99,5,199.87,999.35,Pending,
456,8034,2025-04-11,435,1,120.05,120.05,Pending,
457,1545,2023-06-17,39,2,35.82,71.64,Completed,2023-06-21
458,8618,2023-01-01,496,3,93.75,281.25,Pending,
459,3263,2024-05-29,212,4,52.21,208.84,Pending,
460,9591,2023-01-27,310,1,1.83,1.83,Cancelled,
461,6457,2025-02-26,50,3,151.82,455.46,Cancelled,
462,309,2023-07-03,160,3,158.68,476.04,Pending,
463,444,2025-07-19,196,5,188.52,942.60,Completed,2025-07-26
464,3793,2025-07-14,199,2,12.98,25.96,Cancelled,
465,6467,2023-04-03,61,2,64.46,128.92,Completed,2023-04-05
466,7089,2024-04-03,157,2,19.72,39.44,Completed,2024-04-11
467,6345,2025-06-17,291,2,88.47,176.94,Completed,2025-06-26
468,7689,2025-01-15,54,3,146.46,439.38,Cancelled,
469,2577,2025-09-28,394,4,3.33,13.32,Pending,
470,5505,2023-07-16,158,4,164.55,658.20,Pending,
471,3002,2025-04-27,374,1,193.09,193.09,Completed,2025-05-05
472,5581,2025-11-07,209,5,176.64,883.20,Cancelled,
473,9022,2023-05-09,216,1,172.62,172.62,Completed,2023-05-19
474,9917,2024-02-15,243,3,165.15,495.45,Completed,2024-02-22
475,9691,2024-03-11,151,2,135.58,271.16,Completed,2024-03-15
476,8135,2023-12-11,27,4,66.78,267.12,Pending,
477,6487,2025-10-06,430,4,115.90,463.60,Cancelled,
478,4328,2024-11-16,377,5,146.63,733.15,Cancelled,
479,6350,2024-06-15,198,5,87.86,439.30,Completed,2024-06-26
480,1288,2024-12-25,179,2,91.13,182.26,Completed,2025-01-08
481,4146,2024-10-16,443,1,43.50,43.50,Completed,2024-10-16
482,5978,2025-06-25,124,4,56.59,226.36,Cancelled,
483,97,2024-07-12,287,5,131.53,657.65,Completed,2024-07-26
484,3725,2024-06-13,329,3,9.84,29.52,Pending,
485,5730,2023-03-08,144,4,173.02,692.08,Pending,
486,3767,2024-03-18,273,2,175.87,351.74,Completed,2024-04-01
487,6607,2024-01-22,298,2,199.95,399.90,Pending,
488,6675,2025-02-16,308,3,172.98,518.94,Pending,
489,4539,2023-03-01,416,4,73.55,294.20,Completed,2023-03-04
490,913,2024-07-16,496,1,116.26,116.26,Pending,
491,6335,2023-12-28,112,3,10.60,31.80,Completed,2023-12-29
492,757,2023-10-17,411,4,119.28,477.12,Cancelled,
493,8738,2025-06-03,232,2,67.22,134.44,Completed,2025-06-17
494,6470,2024-07-29,240,4,88.31,353.24,Cancelled,
495,6462,2025-06-03,443,1,82.14,82.14,Pending,
496,2242,2025-09-21,463,2,187.90,375.80,Cancelled,
497,4338,2024-11-18,58,5,49.04,245.20,Pending,
498,9436,2023-05-23,146,1,30.09,30.09,Pending,
499,8021,2023-04-02,224,4,175.75,703.00,Pending,
500,9776,2023-08-24,168,4,98.98,395.92,Cancelled,
501,9703,2025-08-03,452,4,186.39,745.56,Cancelled,
502,3318,2024-02-07,266,2,8.11,16.22,Completed,2024-02-08
503,4324,2024-03-16,129,3,147.53,442.59,Cancelled,
504,4422,2025-08-26,362,5,194.34,971.70,Pending,
505,5599,2024-12-05,12,2,135.31,270.62,Pending,
506,7662,2025-04-06,15,5,155.13,775.65,Completed,2025-04-12
507,7713,2025-09-11,31,1,178.52,178.52,Cancelled,
508,2626,2024-01-09,308,2,131.78,263.56,Pending,
509,3584,2023-08-13,292,2,62.47,124.94,Completed,2023-08-20
510,4160,2025-12-02,187,3,34.57,103.71,Cancelled,
511,3399,2024-05-23,466,4,135.75,543.00,Cancelled,
512,153,2025-10-31,172,1,161.32,161.32,Cancelled,
513,741,2025-04-08,322,3,40.02,120.06,Pending,
514,7007,2023-03-25,137,4,12.73,50.92,Completed,2023-04-02
515,3364,2024-09-09,390,4,174.96,699.84,Cancelled,
516,8399,2024-02-06,497,1,75.71,75.71,Completed,2024-02-14
517,5761,2024-03-12,237,4,108.66,434.64,Cancelled,
518,124,2024-08-19,445,3,43.36,130.08,Completed,2024-08-21
519,8428,2023-01-21,30,2,39.56,79.12,Completed,2023-01-29
520,8297,2025-03-09,126,3,81.51,244.53,Cancelled,
521,7018,2025-11-29,253,3,165.68,497.04,Completed,2025-12-03
522,4383,2023-03-27,456,5,185.14,925.70,Cancelled,
523,5174,2024-03-17,381,1,66.50,66.50,Pending,
524,557,2025-01-31,237,4,2.66,10.64,Cancelled,
525,5613,2025-05-16,80,5,18.72,93.60,Pending,
526,5930,2024-02-28,82,1,43.70,43.70,Cancelled,
527,6595,2024-02-06,196,2,7.98,15.96,Cancelled,
528,2711,2024-05-18,467,3,131.92,395.76,Completed,2024-05-22
529,55,2023-03-02,126,4,196.70,786.80,Cancelled,
530,1928,2024-12-24,412,3,20.70,62.10,Pending,
531,7590,2023-12-01,107,1,39.49,39.49,Pending,
532,9988,2024-03-16,183,1,183.98,183.98,Completed,2024-03-16
533,366,2023-09-20,150,2,26.68,53.36,Cancelled,
534,2300,2023-03-21,359,4,170.46,681.84,Pending,
535,914,2025-12-18,155,1,11.66,11.66,Cancelled,
536,922,2024-12-10,466,3,174.89,524.67,Completed,2024-12-21
537,7350,2025-11-23,112,3,146.31,438.93,Completed,2025-12-02
538,7330,2024-02-23,454,5,173.17,865.85,Cancelled,
539,4444,2024-11-05,426,3,78.56,235.68,Cancelled,
540,1725,2023-06-23,192,5,52.38,261.90,Completed,2023-06-25
541,3082,2025-11-21,392,2,144.06,288.12,Completed,2025-12-04
542,2160,2024-12-28,301,1,166.29,166.29,Completed,2024-12-30
543,5942,2025-08-14,187,4,173.97,695.88,Cancelled,
544,1304,2024-11-24,173,5,14.44,72.20,Pending,
545,8415,2025-05-16,64,5,108.59,542.95,Completed,2025-05-20
546,8227,2025-03-04,233,1,111.94,111.94,Pending,
547,4825,2024-07-30,263,5,38.72,193.60,Cancelled,
548,5336,2023-03-04,378,5,188.46,942.30,Pending,
549,4188,2025-04-13,148,3,14.45,43.35,Pending,
550,5452,2025-06-27,14,4,196.18,784.72,Completed,2025-07-02
551,5778,2024-03-06,308,3,109.99,329.97,Cancelled,
552,1280,2023-05-07,440,5,44.94,224.70,Cancelled,
553,7323,2024-11-06,225,3,147.48,442.44,Completed,2024-11-16
554,8143,2025-10-06,479,3,122.93,368.79,Cancelled,
555,2953,2024-08-04,190,1,42.35,42.35,Pending,
556,7335,2024-08-13,76,5,82.36,411.80,Completed,2024-08-22
557,7705,2023-03-20,316,1,162.69,162.69,Pending,
558,4675,2024-11-08,448,3,197.55,592.65,Completed,2024-11-16
559,5093,2025-05-02,292,4,87.88,351.52,Cancelled,
560,1734,2025-05-23,224,2,65.70,131.40,Cancelled,
561,5591,2025-05-13,404,4,39.47,157.88,Pending,
562,5970,2024-03-28,301,3,10.78,32.34,Pending,
563,7385,2025-07-03,221,3,7.82,23.46,Completed,2025-07-07
564,2036,2023-11-14,401,2,161.83,323.66,Pending,
565,7914,2025-01-08,204,2,21.56,43.12,Completed,2025-01-21
566,6032,2023-08-20,486,2,91.53,183.06,Pending,
567,815,2024-11-25,29,3,120.45,361.35,Completed,2024-12-03
568,3948,2024-08-16,405,3,117.53,352.59,Cancelled,
569,5962,2025-06-10,473,2,41.31,82.62,Completed,2025-06-18
570,3523,2025-02-02,105,4,136.86,547.44,Completed,2025-02-10
571,890,2024-12-30,287,1,99.80,99.80,Cancelled,
572,1507,2025-10-26,16,4,17.65,70.60,Completed,2025-10-29
573,1307,2023-07-01,243,3,109.01,327.03,Cancelled,
574,9167,2023-11-21,165,1,190.75,190.75,Completed,2023-11-30
575,3799,2025-03-11,115,5,126.73,633.65,Pending,
576,3980,2023-05-21,446,4,12.81,51.24,Cancelled,
577,8487,2024-12-18,260,1,29.83,29.83,Pending,
578,6097,2024-02-08,405,5,26.65,133.25,Pending,
579,6058,2024-02-24,431,2,15.32,30.64,Pending,
580,4676,2023-03-09,25,5,63.21,316.05,Cancelled,
581,3894,2024-03-20,363,5,143.02,715.10,Pending,
582,9630,2024-01-14,22,1,78.39,78.39,Cancelled,
583,7338,2023-12-14,266,1,184.36,184.36,Cancelled,
584,3467,2024-08-31,271,3,148.38,445.14,Cancelled,
585,6759,2025-07-16,396,4,133.44,533.76,Pending,
586,4478,2023-10-04,451,1,179.15,179.15,Pending,
587,8402,2023-07-09,359,2,97.32,194.64,Pending,
588,6637,2024-08-21,223,4,92.12,368.48,Pending,
589,6773,2024-07-16,158,1,85.42,85.42,Completed,2024-07-26
590,9161,2023-12-07,100,4,197.36,789.44,Completed,2023-12-13
591,3931,2024-11-01,227,5,31.44,157.20,Cancelled,
592,9011,2025-06-27,243,3,90.33,270.99,Cancelled,
593,2771,2025-03-05,160,5,147.10,735.50,Cancelled,
594,5018,2024-06-10,478,4,72.18,288.72,Cancelled,
595,5493,2023-07-08,128,3,109.22,327.66,Completed,2023-07-14
596,5100,2023-10-23,335,2,92.47,184.94,Pending,
597,6213,2023-01-23,406,5,186.25,931.25,Completed,2023-01-27
598,9658,2025-03-10,199,4,171.18,684.72,Pending,
599,2000,2024-01-08,339,2,189.92,379.84,Pending,
600,2240,2025-02-24,137,5,161.77,808.85,Pending,
601,865,2025-08-15,116,2,76.49,152.98,Completed,2025-08-26
602,9148,2024-07-06,397,1,127.74,127.74,Cancelled,
603,1059,2025-11-20,105,4,162.19,648.76,Completed,2025-12-01
604,8539,2024-10-31,494,4,165.31,661.24,Pending,
605,4355,2024-11-06,404,3,192.40,577.20,Completed,2024-11-16
606,5339,2025-07-09,346,4,122.84,491.36,Completed,2025-07-17
607,6319,2023-01-05,288,1,116.52,116.52,Completed,2023-01-06
608,2164,2025-03-21,470,4,140.05,560.20,Completed,2025-03-31
609,4191,2024-06-24,482,2,136.73,273.46,Pending,
610,7655,2025-01-22,19,4,36.18,144.72,Completed,2025-01-28
611,5824,2024-05-29,99,3,59.18,177.54,Pending,
612,4787,2023-06-29,78,5,142.32,711.60,Completed,2023-07-03
613,7475,2023-07-24,367,3,45.98,137.94,Pending,
614,5343,2023-07-09,43,5,173.91,869.55,Completed,2023-07-19
615,361,2024-11-27,412,4,123.57,494.28,Cancelled,
616,3863,2024-10-10,115,5,105.69,528.45,Pending,
617,1441,2024-06-22,321,2,61.82,123.64,Pending,
618,9224,2025-09-01,257,4,135.59,542.36,Cancelled,
619,3056,2025-09-30,438,5,16.60,83.00,Completed,2025-10-02
620,3400,2023-07-16,105,1,132.79,132.79,Pending,
621,8286,2023-06-08,316,4,15.16,60.64,Pending,
622,2481,2023-06-16,65,5,88.57,442.85,Completed,2023-06-23
623,4847,2025-04-12,298,3,197.14,591.42,Pending,
624,2180,2023-02-08,243,2,116.12,232.24,Cancelled,
625,7038,2023-08-20,49,3,71.63,214.89,Completed,2023-09-03
626,8260,2024-02-01,421,1,103.27,103.27,Pending,
627,7935,2025-01-20,246,1,73.36,73.36,Pending,
628,1264,2023-11-10,6,2,36.63,73.26,Completed,2023-11-18
629,9634,2024-08-11,234,3,66.91,200.73,Completed,2024-08-12
630,4634,2024-05-04,229,2,15.32,30.64,Completed,2024-05-07
631,1360,2023-09-16,313,4,93.40,373.60,Pending,
632,1431,2025-04-27,92,4,135.75,543.00,Completed,2025-05-03
633,714,2024-03-29,90,2,132.63,265.26,Pending,
634,6786,2024-12-29,496,3,168.17,504.51,Pending,
635,2390,2025-07-18,129,3,109.71,329.13,Completed,2025-07-20
636,6903,2023-10-12,234,1,80.28,80.28,Completed,2023-10-22
637,7756,2023-04-28,383,2,149.99,299.98,Cancelled,
638,1853,2023-01-16,4,3,144.07,432.21,Cancelled,
639,688,2023-01-06,219,3,152.50,457.50,Pending,
640,1169,2023-12-31,498,1,172.22,172.22,Pending,
641,6282,2024-02-19,233,2,79.94,159.88,Completed,2024-03-02
642,3080,2024-04-15,295,2,6.47,12.94,Cancelled,
643,6077,2025-12-20,140,3,191.95,575.85,Cancelled,
644,1347,2025-05-07,446,3,156.01,468.03,Pending,
645,7253,2024-08-30,298,2,48.60,97.20,Pending,
646,8656,2023-03-07,117,2,89.93,179.86,Pending,
647,4348,2025-12-18,212,3,109.43,328.29,Cancelled,
648,9402,2023-10-20,13,1,100.80,100.80,Pending,
649,1067,2024-09-16,166,5,166.28,831.40,Pending,
650,5184,2023-04-13,51,5,73.53,367.65,Pending,
651,6417,2025-01-17,397,2,74.48,148.96,Completed,2025-01-20
652,3907,2024-10-08,4,4,121.68,486.72,Cancelled,
653,3176,2023-04-19,239,1,190.28,190.28,Cancelled,
654,4623,2025-04-10,62,3,77.44,232.32,Completed,2025-04-24
655,7361,2023-10-28,17,1,152.52,152.52,Pending,
656,4422,2023-05-06,226,1,61.27,61.27,Completed,2023-05-17
657,2785,2024-04-03,283,2,186.26,372.52,Cancelled,
658,1522,2025-02-05,230,4,174.40,697.60,Pending,
659,6208,2025-06-29,310,3,13.06,39.18,Completed,2025-07-08
660,1552,2024-04-29,253,5,79.30,396.50,Pending,
661,1139,2024-12-11,30,3,194.22,582.66,Pending,
662,6206,2024-01-23,311,2,25.12,50.24,Completed,2024-02-01
663,3477,2025-02-08,456,3,164.69,494.07,Pending,
664,9871,2024-06-11,366,3,15.14,45.42,Completed,2024-06-16
665,4855,2024-12-27,476,2,110.46,220.92,Cancelled,
666,6045,2023-02-13,240,4,126.23,504.92,Completed,2023-02-13
667,9452,2025-03-13,134,2,5.04,10.08,Completed,2025-03-21
668,5254,2023-10-29,218,2,148.51,297.02,Pending,
669,2629,2023-02-23,211,2,126.50,253.00,Cancelled,
670,1068,2025-06-12,63,5,7.54,37.70,Cancelled,
671,438,2024-03-27,311,4,2.05,8.20,Cancelled,
672,1120,2024-07-24,302,5,2.14,10.70,Cancelled,
673,7663,2023-04-11,26,2,45.54,91.08,Completed,2023-04-22
674,6661,2023-12-11,342,5,8.90,44.50,Completed,2023-12-25
675,8589,2025-08-10,237,4,163.45,653.80,Pending,
676,4553,2025-08-08,344,2,127.38,254.76,Cancelled,
677,1653,2024-11-18,54,4,197.57,790.28,Completed,2024-11-22
678,7116,2025-10-02,15,4,67.28,269.12,Cancelled,
679,9748,2025-03-10,186,5,37.72,188.60,Cancelled,
680,2746,2023-03-17,77,3,40.36,121.08,Pending,
681,6580,2025-07-30,123,3,174.88,524.64,Cancelled,
682,2868,2023-04-02,181,1,163.52,163.52,Completed,2023-04-03
683,6959,2024-06-28,240,5,137.33,686.65,Cancelled,
684,3104,2023-09-05,186,5,43.83,219.15,Cancelled,
685,8035,2025-10-14,373,3,167.98,503.94,Completed,2025-10-18
686,8183,2024-05-03,231,3,110.14,330.42,Cancelled,
687,5034,2024-04-26,111,3,127.69,383.07,Cancelled,
688,9676,2023-09-12,241,2,115.90,231.80,Pending,
689,597,2023-06-14,432,5,66.58,332.90,Pending,
690,6231,2024-06-04,457,4,190.37,761.48,Pending,
691,6256,2025-10-02,415,1,190.17,190.17,Pending,
692,6891,2024-01-23,493,2,122.09,244.18,Pending,
693,621,2023-06-06,109,2,182.89,365.78,Completed,2023-06-14
694,3557,2024-10-19,21,4,174.79,699.16,Pending,
695,7828,2024-04-20,192,2,108.94,217.88,Completed,2024-04-22
696,6945,2023-12-18,354,1,45.48,45.48,Cancelled,
697,4540,2025-10-02,398,3,158.30,474.90,Cancelled,
698,1869,2023-11-19,96,4,194.62,778.48,Cancelled,
699,3233,2025-01-24,149,1,149.13,149.13,Pending,
700,2712,2023-09-19,410,2,190.72,381.44,Pending,
701,7223,2025-07-31,331,5,142.39,711.95,Completed,2025-08-14
702,138,2024-05-15,407,5,91.73,458.65,Cancelled,
703,7204,2023-04-24,192,3,107.71,323.13,Completed,2023-05-05
704,8115,2025-09-15,372,5,26.84,134.20,Completed,2025-09-19
705,3345,2023-09-15,38,3,70.36,211.08,Completed,2023-09-25
706,5236,2024-12-17,106,2,165.79,331.58,Cancelled,
707,1131,2024-11-07,354,4,116.25,465.00,Pending,
708,9633,2025-07-29,73,2,17.43,34.86,Cancelled,
709,8453,2024-01-21,18,4,194.83,779.32,Cancelled,
710,6119,2024-12-22,231,4,62.09,248.36,Cancelled,
711,3234,2023-07-25,103,4,176.58,706.32,Completed,2023-08-08
712,7552,2023-01-10,500,5,176.99,884.95,Completed,2023-01-15
713,277,2024-07-11,205,2,190.79,381.58,Cancelled,
714,4472,2023-08-06,137,1,23.10,23.10,Pending,
715,2396,2025-09-23,440,5,156.30,781.50,Completed,2025-10-02
716,3167,2024-07-24,179,5,50.23,251.15,Pending,
717,23,2025-12-10,55,1,166.45,166.45,Cancelled,
718,6816,2023-08-21,313,2,51.99,103.98,Cancelled,
719,4026,2025-07-07,190,3,69.85,209.55,Cancelled,
720,8243,2023-06-08,455,1,30.21,30.21,Completed,2023-06-19
721,8189,2024-01-22,20,3,151.09,453.27,Completed,2024-01-28
722,877,2023-07-09,330,4,94.81,379.24,Cancelled,
723,6303,2024-09-10,96,3,106.95,320.85,Completed,2024-09-16
724,2671,2023-12-31,2,1,76.53,76.53,Completed,2024-01-11
725,4112,2025-03-08,407,5,56.58,282.90,Pending,
726,4101,2024-08-05,292,1,161.62,161.62,Pending,
727,7293,2024-08-27,127,2,91.50,183.00,Completed,2024-09-02
728,1022,2024-11-28,471,3,155.75,467.25,Cancelled,
729,835,2023-04-14,214,2,188.00,376.00,Cancelled,
730,1267,2025-06-23,27,5,118.13,590.65,Pending,
731,3117,2023-10-01,173,1,86.11,86.11,Cancelled,
732,1405,2023-12-30,379,1,56.85,56.85,Pending,
733,1754,2024-11-23,250,4,23.07,92.28,Completed,2024-12-01
734,687,2024-11-22,464,4,83.93,335.72,Cancelled,
735,1413,2024-11-18,271,3,40.92,122.76,Pending,
736,3234,2025-03-13,223,3,5.04,15.12,Pending,
737,5585,2023-05-18,482,3,142.26,426.78,Cancelled,
738,5240,2023-08-27,283,4,33.40,133.60,Cancelled,
739,7762,2023-12-16,281,5,20.51,102.55,Cancelled,
740,2917,2024-09-14,378,5,59.41,297.05,Pending,
741,9588,2023-08-26,442,1,93.77,93.77,Pending,
742,9556,2024-07-07,467,5,37.99,189.95,Completed,2024-07-08
743,4663,2023-06-22,4,2,169.17,338.34,Completed,2023-07-03
744,6506,2024-01-24,462,5,40.64,203.20,Completed,2024-02-06
745,2765,2024-10-20,212,2,2.87,5.74,Pending,
746,2664,2023-03-04,421,1,148.52,148.52,Completed,2023-03-18
747,709,2023-04-16,78,5,166.83,834.15,Cancelled,
748,5039,2025-10-27,224,5,171.58,857.90,Completed,2025-11-02
749,5969,2024-08-31,320,5,25.28,126.40,Cancelled,
750,2412,2024-01-18,238,5,41.83,209.15,Pending,
751,6323,2024-10-31,235,5,34.35,171.75,Completed,2024-11-04
752,4480,2023-09-11,356,3,63.71,191.13,Pending,
753,1868,2023-02-22,287,1,33.23,33.23,Pending,
754,8482,2023-10-09,162,2,34.53,69.06,Completed,2023-10-15
755,8748,2023-12-16,393,2,95.96,191.92,Pending,
756,4113,2023-01-26,479,2,49.34,98.68,Cancelled,
757,4131,2023-12-23,203,4,157.17,628.68,Pending,
758,3982,2023-11-20,400,1,46.69,46.69,Completed,2023-11-23
759,4153,2024-05-10,82,5,139.90,699.50,Completed,2024-05-22
760,650,2025-07-06,417,4,127.11,508.44,Pending,
761,2211,2024-02-10,317,5,176.39,881.95,Completed,2024-02-20
762,6995,2025-03-20,363,4,100.08,400.32,Pending,
763,8185,2023-10-02,250,1,14.01,14.01,Completed,2023-10-12
764,5544,2024-08-21,92,1,7.70,7.70,Pending,
765,3588,2023-03-15,358,3,24.93,74.79,Pending,
766,9809,2025-10-06,366,2,93.94,187.88,Completed,2025-10-18
767,2259,2024-07-20,177,2,142.64,285.28,Completed,2024-07-24
768,1066,2025-12-25,224,5,68.95,344.75,Cancelled,
769,7958,2025-06-08,433,2,191.35,382.70,Cancelled,
770,3041,2023-07-31,113,5,56.46,282.30,Cancelled,
771,3130,2025-02-19,465,2,55.52,111.04,Completed,2025-02-27
772,6993,2023-02-13,265,4,14.01,56.04,Completed,2023-02-15
773,3811,2025-07-24,181,2,26.91,53.82,Cancelled,
774,9870,2024-04-26,189,1,27.42,27.42,Cancelled,
775,9485,2024-01-19,304,1,63.64,63.64,Completed,2024-01-22
776,5125,2025-08-15,363,1,114.43,114.43,Pending,
777,7694,2023-01-07,438,4,158.11,632.44,Completed,2023-01-07
778,9157,2024-09-01,283,5,93.58,467.90,Cancelled,
779,9990,2025-03-29,314,2,114.54,229.08,Completed,2025-04-04
780,8272,2025-04-29,214,2,24.16,48.32,Pending,
781,194,2024-10-28,416,5,118.44,592.20,Pending,
782,4220,2024-07-26,283,3,92.06,276.18,Cancelled,
783,2674,2025-01-29,461,5,110.05,550.25,Completed,2025-01-30
784,3219,2024-01-22,419,1,108.28,108.28,Cancelled,
785,5757,2023-07-17,151,5,136.48,682.40,Pending,
786,5812,2023-07-23,57,1,196.51,196.51,Completed,2023-07-30
787,5062,2023-08-08,176,2,141.53,283.06,Pending,
788,5830,2023-01-21,376,3,10.97,32.91,Completed,2023-01-22
789,8054,2025-10-14,122,2,47.09,94.18,Pending,
790,2206,2025-09-24,215,5,153.73,768.65,Pending,
791,3261,2023-12-20,453,2,179.58,359.16,Pending,
792,8459,2025-06-22,42,1,173.46,173.46,Cancelled,
793,9348,2024-04-16,385,3,101.66,304.98,Cancelled,
794,5251,2023-10-12,450,1,24.13,24.13,Pending,
795,5202,2025-05-16,486,2,164.19,328.38,Pending,
796,1442,2024-02-26,157,2,35.45,70.90,Pending,
797,8261,2023-11-28,207,2,18.64,37.28,Completed,2023-12-09
798,5483,2024-06-15,401,1,9.76,9.76,Pending,
799,8731,2025-11-09,49,1,80.77,80.77,Cancelled,
800,4885,2025-02-01,281,1,13.26,13.26,Pending,
801,1115,2023-11-10,257,3,25.83,77.49,Cancelled,
802,394,2023-06-28,279,4,15.92,63.68,Pending,
803,4295,2025-05-15,498,1,140.13,140.13,Cancelled,
804,7716,2025-07-01,273,2,61.20,122.40,Pending,
805,9310,2025-09-06,311,1,69.68,69.68,Cancelled,
806,343,2024-01-20,144,3,163.39,490.17,Completed,2024-01-23
807,3363,2024-09-17,158,2,35.23,70.46,Pending,
808,5924,2023-04-03,34,1,97.41,97.41,Completed,2023-04-03
809,1081,2024-08-21,7,1,66.29,66.29,Pending,
810,5514,2024-11-14,188,4,188.17,752.68,Completed,2024-11-16
811,781,2025-08-25,370,2,42.91,85.82,Cancelled,
812,9783,2025-01-01,492,4,153.12,612.48,Pending,
813,1400,2025-02-12,251,1,172.28,172.28,Cancelled,
814,9169,2025-10-14,482,5,149.75,748.75,Completed,2025-10-20
815,7806,2025-06-15,377,3,21.82,65.46,Pending,
816,7876,2023-06-06,238,2,70.82,141.64,Cancelled,
817,1382,2024-04-02,273,5,150.57,752.85,Cancelled,
818,2639,2024-07-22,22,5,157.15,785.75,Pending,
819,4510,2023-08-28,185,5,83.87,419.35,Completed,2023-09-02
820,8219,2025-11-10,210,1,150.50,150.50,Cancelled,
821,4602,2023-03-04,59,4,190.64,762.56,Cancelled,
822,5112,2023-03-24,373,2,36.04,72.08,Completed,2023-04-07
823,7943,2024-10-15,413,5,109.61,548.05,Cancelled,
824,9324,2024-10-28,55,2,129.22,258.44,Cancelled,
825,546,2024-07-25,186,3,197.91,593.73,Pending,
826,3865,2024-01-10,299,4,27.59,110.36,Cancelled,
827,5186,2023-03-05,129,4,75.67,302.68,Cancelled,
828,6895,2025-07-23,459,1,46.96,46.96,Pending,
829,7677,2023-06-02,494,3,65.62,196.86,Completed,2023-06-10
830,4578,2023-04-23,96,3,118.65,355.95,Cancelled,
831,5711,2024-11-20,369,2,105.72,211.44,Completed,2024-11-24
832,596,2025-11-23,231,5,136.39,681.95,Completed,2025-11-30
833,8252,2025-12-12,448,5,193.61,968.05,Pending,
834,2224,2023-08-05,500,1,13.68,13.68,Completed,2023-08-17
835,2297,2023-01-19,348,3,8.09,24.27,Cancelled,
836,8107,2023-05-20,390,1,57.94,57.94,Completed,2023-05-26
837,1736,2025-06-27,353,3,162.14,486.42,Cancelled,
838,261,2024-07-26,457,1,8.53,8.53,Cancelled,
839,9049,2025-04-17,219,4,27.81,111.24,Cancelled,
840,4218,2024-07-13,487,2,143.01,286.02,Pending,
841,4795,2025-10-16,154,1,85.79,85.79,Cancelled,
842,6795,2023-06-18,241,1,6.13,6.13,Pending,
843,7594,2023-01-29,239,2,80.36,160.72,Pending,
844,7595,2023-04-07,398,3,97.25,291.75,Pending,
845,483,2024-05-15,238,2,101.91,203.82,Completed,2024-05-25
846,6938,2025-12-21,396,5,159.23,796.15,Cancelled,
847,4206,2023-05-03,308,2,19.69,39.38,Completed,2023-05-15
848,3734,2023-07-27,263,4,145.93,583.72,Cancelled,
849,8201,2023-10-20,478,3,133.36,400.08,Cancelled,
850,4652,2023-02-15,240,3,173.81,521.43,Pending,
851,3145,2023-07-10,31,5,140.59,702.95,Completed,2023-07-13
852,2232,2023-06-21,127,3,118.07,354.21,Cancelled,
853,6094,2025-11-10,50,1,55.41,55.41,Completed,2025-11-15
854,9749,2025-08-30,42,1,8.06,8.06,Pending,
855,3971,2025-07-31,463,3,65.81,197.43,Cancelled,
856,2538,2025-02-19,182,4,97.99,391.96,Pending,
857,5422,2025-02-17,108,2,104.28,208.56,Pending,
858,2542,2023-09-10,106,1,111.28,111.28,Completed,2023-09-11
859,1094,2023-02-25,59,2,10.09,20.18,Completed,2023-02-25
860,8014,2024-05-22,53,4,192.05,768.20,Pending,
861,547,2023-09-21,185,2,25.70,51.40,Cancelled,
862,4344,2025-05-18,84,4,81.06,324.24,Cancelled,
863,5994,2024-02-14,418,5,88.00,440.00,Cancelled,
864,5182,2025-05-19,397,1,41.53,41.53,Completed,2025-05-20
865,5128,2024-09-29,343,3,47.42,142.26,Completed,2024-10-11
866,1403,2024-07-17,274,3,104.08,312.24,Pending,
867,5195,2023-11-12,275,4,174.65,698.60,Pending,
868,6047,2025-12-29,31,1,89.37,89.37,Cancelled,
869,5100,2023-03-06,496,2,63.75,127.50,Pending,
870,5696,2025-01-28,285,5,76.36,381.80,Completed,2025-02-05
871,922,2024-02-27,356,3,57.16,171.48,Cancelled,
872,501,2023-02-27,173,4,104.59,418.36,Pending,
